Year,Month,UnempRate,UnempNetChange,UnempGrowth,AdjParty,AdjPresidents,Party,Presidents,NPEmployment,NPENetChange,EmpGrowth,GDP,GDPGrowth,ConsSentiment,Productivity,Inflation,FedFundIntRate,M2,Spending,TotalTaxRev,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,2,3.4,0,0,Democrat,Johnson,Republican,Nixon,69700,262,0.377315015,995.4,10.8,98.2, ,4.7,6.61,571.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,3,3.4,0,0,Democrat,Johnson,Republican,Nixon,69905,205,0.294117647,995.4,10.8, ,3.1,5.2,6.79,574.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,4,3.4,0,0,Democrat,Johnson,Republican,Nixon,70072,167,0.238895644,1011.4,6.6, , ,5.5,7.41,575.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,5,3.4,0,0,Democrat,Johnson,Republican,Nixon,70328,256,0.365338509,1011.4,6.6,91.5, ,5.5,8.67,576.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,6,3.5,0.1,0.029411765,Democrat,Johnson,Republican,Nixon,70636,308,0.437947901,1011.4,6.6, ,-3.2,5.5,8.9,578.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,7,3.5,0,0,Republican,Nixon,Republican,Nixon,70729,93,0.131660909,1032,8.4, , ,5.4,8.61,579.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,8,3.5,0,0,Republican,Nixon,Republican,Nixon,71006,277,0.39163568,1032,8.4,86.4, ,5.7,9.19,580.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,9,3.7,0.2,0.057142857,Republican,Nixon,Republican,Nixon,70917,-89,-0.12534152,1032,8.4, ,0.2,5.7,9.15,582.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,10,3.7,0,0,Republican,Nixon,Republican,Nixon,71120,203,0.286250123,1040.7,3.4, , ,5.7,9,583.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,11,3.5,-0.2,-0.054054054,Republican,Nixon,Republican,Nixon,71087,-33,-0.04640045,1040.7,3.4,79.7, ,5.9,8.85,585.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,12,3.5,0,0,Republican,Nixon,Republican,Nixon,71240,153,0.215229226,1040.7,3.4, ,-1.7,6.2,8.97,587.9,296.09,186882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,1,3.9,0.4,0.114285714,Republican,Nixon,Republican,Nixon,71176,-64,-0.08983717,1053.5,5, , ,6.2,8.98,589.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2,4.2,0.3,0.076923077,Republican,Nixon,Republican,Nixon,71304,128,0.1798359,1053.5,5,78.1, ,6.1,8.98,586.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,3,4.4,0.2,0.047619048,Republican,Nixon,Republican,Nixon,71452,148,0.207561988,1053.5,5, ,1.1,5.8,7.76,587.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,4,4.6,0.2,0.045454545,Republican,Nixon,Republican,Nixon,71348,-104,-0.145552259,1070.1,6.4, , ,6.1,8.1,588.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,5,4.8,0.2,0.043478261,Republican,Nixon,Republican,Nixon,71123,-225,-0.315355721,1070.1,6.4,75.4, ,6,7.94,591.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,6,4.9,0.1,0.020833333,Republican,Nixon,Republican,Nixon,71029,-94,-0.132165404,1070.1,6.4, ,6.2,6,7.6,595.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,7,5,0.1,0.020408163,Republican,Nixon,Republican,Nixon,71053,24,0.033789016,1088.5,7, , ,6,7.21,599.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,8,5.1,0.1,0.02,Republican,Nixon,Republican,Nixon,70933,-120,-0.168888013,1088.5,7,77.6, ,5.4,6.61,604.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,9,5.4,0.3,0.058823529,Republican,Nixon,Republican,Nixon,70948,15,0.021146716,1088.5,7, ,6.3,5.7,6.29,611.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,5.5,0.1,0.018518519,Republican,Nixon,Republican,Nixon,70519,-429,-0.604668208,1091.5,1.1, , ,5.6,6.2,616.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,11,5.9,0.4,0.072727273,Republican,Nixon,Republican,Nixon,70409,-110,-0.15598633,1091.5,1.1,72.4, ,5.6,5.6,621.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,12,6.1,0.2,0.033898305,Republican,Nixon,Republican,Nixon,70790,381,0.541124004,1091.5,1.1, ,-3.4,5.6,4.9,626.5,321.84,192807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,1,5.9,-0.2,-0.032786885,Republican,Nixon,Republican,Nixon,70866,76,0.107359797,1137.8,18.1, , ,5.3,4.14,632.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,2,5.9,0,0,Republican,Nixon,Republican,Nixon,70806,-60,-0.084666836,1137.8,18.1,78.1, ,5,3.72,641, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,3,6,0.1,0.016949153,Republican,Nixon,Republican,Nixon,70859,53,0.074852414,1137.8,18.1, ,12.1,4.7,3.71,649.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,4,5.9,-0.1,-0.016666667,Republican,Nixon,Republican,Nixon,71037,178,0.251203093,1159.4,7.8, , ,4.2,4.15,658.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,5,5.9,0,0,Republican,Nixon,Republican,Nixon,71247,210,0.295620592,1159.4,7.8,80.2, ,4.4,4.63,666.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,6,5.9,0,0,Republican,Nixon,Republican,Nixon,71253,6,0.008421407,1159.4,7.8, ,1.4,4.6,4.91,673, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,7,6,0.1,0.016949153,Republican,Nixon,Republican,Nixon,71315,62,0.08701388,1180.3,7.4, , ,4.4,5.31,679.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,8,6.1,0.1,0.016666667,Republican,Nixon,Republican,Nixon,71370,55,0.077122625,1180.3,7.4,82.1, ,4.6,5.56,685.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,9,6,-0.1,-0.016393443,Republican,Nixon,Republican,Nixon,71617,247,0.346083789,1180.3,7.4, ,3.6,4.1,5.55,692.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,5.8,-0.2,-0.033333333,Republican,Nixon,Republican,Nixon,71642,25,0.034907913,1193.6,4.6, , ,3.8,5.2,698.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,11,6,0.2,0.034482759,Republican,Nixon,Republican,Nixon,71846,204,0.284749169,1193.6,4.6,82, ,3.3,4.91,704.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,12,6,0,0,Republican,Nixon,Republican,Nixon,72108,262,0.364668875,1193.6,4.6, ,-3.1,3.3,4.14,710.3,354.79,187139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,1,5.8,-0.2,-0.033333333,Republican,Nixon,Republican,Nixon,72445,337,0.467354524,1233.8,14.2, , ,3.3,3.5,717.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,2,5.7,-0.1,-0.017241379,Republican,Nixon,Republican,Nixon,72652,207,0.285734005,1233.8,14.2,92.8, ,3.5,3.29,725.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,3,5.8,0.1,0.01754386,Republican,Nixon,Republican,Nixon,72945,293,0.403292408,1233.8,14.2, ,5.7,3.5,3.83,733.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,4,5.7,-0.1,-0.017241379,Republican,Nixon,Republican,Nixon,73163,218,0.298855302,1270.1,12.3, , ,3.5,4.17,738.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,5,5.7,0,0,Republican,Nixon,Republican,Nixon,73467,304,0.415510572,1270.1,12.3,88.6, ,3.2,4.27,743.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,6,5.7,0,0,Republican,Nixon,Republican,Nixon,73760,293,0.398818517,1270.1,12.3, ,8.4,2.7,4.46,749.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,7,5.6,-0.1,-0.01754386,Republican,Nixon,Republican,Nixon,73708,-52,-0.070498915,1293.8,7.7, , ,2.9,4.55,759.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,8,5.6,0,0,Republican,Nixon,Republican,Nixon,74138,430,0.583383079,1293.8,7.7,95.2, ,2.9,4.8,768.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,9,5.5,-0.1,-0.017857143,Republican,Nixon,Republican,Nixon,74263,125,0.168604494,1293.8,7.7, ,2.2,3.2,4.87,778.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,10,5.6,0.1,0.018181818,Republican,Nixon,Republican,Nixon,74673,410,0.55209189,1332,12.3, , ,3.4,5.04,786.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,11,5.3,-0.3,-0.053571429,Republican,Nixon,Republican,Nixon,74967,294,0.393716604,1332,12.3,90.7, ,3.7,5.06,793.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,12,5.2,-0.1,-0.018867925,Republican,Nixon,Republican,Nixon,75270,303,0.404177838,1332,12.3, ,3.3,3.4,5.33,802.3,388.25,207309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,1,4.9,-0.3,-0.057692308,Republican,Nixon,Republican,Nixon,75621,351,0.466321244,1380.7,15.4, , ,3.6,5.94,810.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,2,5,0.1,0.020408163,Republican,Nixon,Republican,Nixon,76017,396,0.523664062,1380.7,15.4,81.9, ,3.9,6.58,814.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,3,4.9,-0.1,-0.02,Republican,Nixon,Republican,Nixon,76285,268,0.352552718,1380.7,15.4, ,9.3,4.6,7.09,815.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,4,5,0.1,0.020408163,Republican,Nixon,Republican,Nixon,76455,170,0.222848529,1417.6,11.1, , ,5.1,7.12,819.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,5,4.9,-0.1,-0.02,Republican,Nixon,Republican,Nixon,76646,191,0.249820156,1417.6,11.1,77, ,5.5,7.84,826.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,6,4.9,0,0,Republican,Nixon,Republican,Nixon,76887,241,0.314432586,1417.6,11.1, ,0.4,6,8.49,833.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,7,4.8,-0.1,-0.020408163,Republican,Nixon,Republican,Nixon,76911,24,0.03121464,1436.8,5.5, , ,5.7,10.4,836.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,8,4.8,0,0,Republican,Nixon,Republican,Nixon,77166,255,0.331552054,1436.8,5.5,72, ,7.4,10.5,838.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,9,4.8,0,0,Republican,Nixon,Republican,Nixon,77276,110,0.142549828,1436.8,5.5, ,-3.8,7.4,10.78,839.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,10,4.6,-0.2,-0.041666667,Republican,Nixon,Republican,Nixon,77606,330,0.427040737,1479.1,12.3, , ,7.8,10.01,842.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,11,4.8,0.2,0.043478261,Republican,Nixon,Republican,Nixon,77912,306,0.39429941,1479.1,12.3,76.5, ,8.3,10.03,848.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,12,4.9,0.1,0.020833333,Republican,Nixon,Republican,Nixon,78035,123,0.157870418,1479.1,12.3, ,-2.6,8.7,9.95,855.5,411.08,230799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,5.1,0.2,0.040816327,Republican,Nixon,Republican,Nixon,78104,69,0.088421862,1494.7,4.3, , ,9.4,9.65,859.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,2,5.2,0.1,0.019607843,Republican,Nixon,Republican,Nixon,78254,150,0.192051623,1494.7,4.3,61.8, ,10,8.97,864.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,3,5.1,-0.1,-0.019230769,Republican,Nixon,Republican,Nixon,78296,42,0.053671378,1494.7,4.3, ,-0.8,10.4,9.35,870.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,4,5.1,0,0,Republican,Nixon,Republican,Nixon,78382,86,0.109839583,1534.2,11, , ,10.1,10.51,872.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,5,5.1,0,0,Republican,Nixon,Republican,Nixon,78547,165,0.210507514,1534.2,11,72.1, ,10.7,11.31,874.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,6,5.4,0.3,0.058823529,Republican,Nixon,Republican,Nixon,78602,55,0.07002177,1534.2,11, ,-1.1,10.9,11.93,877.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,7,5.5,0.1,0.018518519,Republican,Nixon,Republican,Nixon,78635,33,0.041983665,1563.4,7.8, , ,11.5,12.92,881.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,8,5.5,0,0,Republican,Nixon,Republican,Ford,78619,-16,-0.020347174,1563.4,7.8,64.4, ,10.9,12.01,884.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,9,5.9,0.4,0.072727273,Republican,Nixon,Republican,Ford,78611,-8,-0.010175657,1563.4,7.8, ,-4.2,11.9,11.34,887.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,10,6,0.1,0.016949153,Republican,Nixon,Republican,Ford,78629,18,0.022897559,1603,10.5, , ,12.1,10.06,893.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,11,6.6,0.6,0.1,Republican,Nixon,Republican,Ford,78261,-368,-0.468020705,1603,10.5,59.5, ,12.2,9.45,898.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,12,7.2,0.6,0.090909091,Republican,Nixon,Republican,Ford,77657,-604,-0.771776491,1603,10.5, ,3.6,12.3,8.53,902.1,453.23,263224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,1,8.1,0.9,0.125,Republican,Nixon,Republican,Ford,77297,-360,-0.463577012,1619.6,4.2, , ,11.8,7.13,906.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,2,8.1,0,0,Republican,Nixon,Republican,Ford,76919,-378,-0.48902286,1619.6,4.2,57.6, ,11.2,6.24,914.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,3,8.6,0.5,0.061728395,Republican,Nixon,Republican,Ford,76649,-270,-0.351018604,1619.6,4.2, ,3.2,10.3,5.54,925, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,4,8.8,0.2,0.023255814,Republican,Nixon,Republican,Ford,76461,-188,-0.245273911,1656.4,9.4, , ,10.2,5.49,935.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,5,9,0.2,0.022727273,Republican,Nixon,Republican,Ford,76623,162,0.211872719,1656.4,9.4,72.8, ,9.5,5.22,947.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,6,8.8,-0.2,-0.022222222,Republican,Nixon,Republican,Ford,76520,-103,-0.13442439,1656.4,9.4, ,6.8,9.4,5.55,963, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,7,8.6,-0.2,-0.022727273,Republican,Ford,Republican,Ford,76769,249,0.325405123,1713.8,14.6, , ,9.7,6.1,975.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,8,8.4,-0.2,-0.023255814,Republican,Ford,Republican,Ford,77155,386,0.502807123,1713.8,14.6,75.7, ,8.6,6.14,983.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,9,8.4,0,0,Republican,Ford,Republican,Ford,77230,75,0.097206921,1713.8,14.6, ,4.6,7.9,6.24,991.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,10,8.4,0,0,Republican,Ford,Republican,Ford,77535,305,0.394924252,1765.9,12.7, , ,7.4,5.82,997.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,11,8.3,-0.1,-0.011904762,Republican,Ford,Republican,Ford,77680,145,0.187012317,1765.9,12.7,75.6, ,7.4,5.22,1006.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,12,8.2,-0.1,-0.012048193,Republican,Ford,Republican,Ford,78018,338,0.435118435,1765.9,12.7, ,0.4,6.9,5.2,1016.2,550.53,279090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,1,7.9,-0.3,-0.036585366,Republican,Ford,Republican,Ford,78506,488,0.62549668,1824.5,14, , ,6.7,4.87,1026.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,2,7.7,-0.2,-0.025316456,Republican,Ford,Republican,Ford,78817,311,0.396148065,1824.5,14,84.6, ,6.3,4.77,1040.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,3,7.6,-0.1,-0.012987013,Republican,Ford,Republican,Ford,79049,232,0.294352741,1824.5,14, ,6,6.1,4.84,1050, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,4,7.7,0.1,0.013157895,Republican,Ford,Republican,Ford,79292,243,0.307404268,1856.9,7.3, , ,6,4.82,1060.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,5,7.4,-0.3,-0.038961039,Republican,Ford,Republican,Ford,79311,19,0.023962064,1856.9,7.3,83.3, ,6.2,5.29,1072.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,6,7.6,0.2,0.027027027,Republican,Ford,Republican,Ford,79376,65,0.081955845,1856.9,7.3, ,3.9,6,5.48,1077.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,7,7.8,0.2,0.026315789,Republican,Ford,Republican,Ford,79547,171,0.215430357,1890.5,7.4, , ,5.4,5.31,1086.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,8,7.8,0,0,Republican,Ford,Republican,Ford,79704,157,0.197367594,1890.5,7.4,89.7, ,5.7,5.29,1098.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,9,7.6,-0.2,-0.025641026,Republican,Ford,Republican,Ford,79892,188,0.235872729,1890.5,7.4, ,0.7,5.5,5.25,1110.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,10,7.7,0.1,0.013157895,Republican,Ford,Republican,Ford,79905,13,0.016271967,1938.4,10.5, , ,5.5,5.02,1125, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,11,7.8,0.1,0.012987013,Republican,Ford,Republican,Ford,80237,332,0.415493398,1938.4,10.5,87, ,4.9,4.95,1138.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,12,7.8,0,0,Republican,Ford,Republican,Ford,80448,211,0.262970949,1938.4,10.5, ,1.3,4.9,4.65,1152,620.29,298060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,1,7.5,-0.3,-0.038461538,Republican,Ford,Republican,Ford,80692,244,0.303301512,1992.5,11.6, , ,5.2,4.61,1165.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,2,7.6,0.1,0.013333333,Republican,Ford,Democrat,Carter,80988,296,0.366826947,1992.5,11.6,87.1, ,5.9,4.68,1177.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,3,7.4,-0.2,-0.026315789,Republican,Ford,Democrat,Carter,81391,403,0.497604583,1992.5,11.6, ,2.4,6.4,4.69,1188.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,4,7.2,-0.2,-0.027027027,Republican,Ford,Democrat,Carter,81729,338,0.415279331,2060.2,14.3, , ,7,4.73,1199.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,5,7,-0.2,-0.027777778,Republican,Ford,Democrat,Carter,82089,360,0.440480123,2060.2,14.3,90.2, ,6.7,5.35,1209, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,6,7.2,0.2,0.028571429,Republican,Ford,Democrat,Carter,82488,399,0.486057815,2060.2,14.3, ,1.7,6.9,5.39,1217.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,7,6.9,-0.3,-0.041666667,Republican,Ford,Democrat,Carter,82836,348,0.421879546,2122.4,12.6, , ,6.8,5.42,1226.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,8,7,0.1,0.014492754,Republican,Ford,Democrat,Carter,83074,238,0.287314694,2122.4,12.6,89, ,6.6,5.9,1237, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,9,6.8,-0.2,-0.028571429,Republican,Ford,Democrat,Carter,83532,458,0.551315694,2122.4,12.6, ,4,6.6,6.14,1246.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,10,6.8,0,0,Democrat,Carter,Democrat,Carter,83794,262,0.313652253,2168.7,9, , ,6.4,6.47,1254, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,11,6.8,0,0,Democrat,Carter,Democrat,Carter,84173,379,0.452299687,2168.7,9,84.4, ,6.7,6.51,1262.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,12,6.4,-0.4,-0.058823529,Democrat,Carter,Democrat,Carter,84408,235,0.279186913,2168.7,9, ,-5,6.7,6.56,1270.3,668.17,355559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,1,6.4,0,0,Democrat,Carter,Democrat,Carter,84595,187,0.221542982,2208.7,7.6,83.7, ,6.8,6.7,1279.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,2,6.3,-0.1,-0.015625,Democrat,Carter,Democrat,Carter,84948,353,0.417282345,2208.7,7.6,84.3, ,6.4,6.78,1285.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,3,6.3,0,0,Democrat,Carter,Democrat,Carter,85461,513,0.603898856,2208.7,7.6,78.8,0.3,6.6,6.79,1292.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,4,6.1,-0.2,-0.031746032,Democrat,Carter,Democrat,Carter,86163,702,0.821427318,2336.6,25.2,81.6, ,6.5,6.89,1300.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,5,6,-0.1,-0.016393443,Democrat,Carter,Democrat,Carter,86509,346,0.401564477,2336.6,25.2,82.9, ,7,7.36,1310.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,6,5.9,-0.1,-0.016666667,Democrat,Carter,Democrat,Carter,86951,442,0.510929499,2336.6,25.2,80,8.1,7.4,7.6,1318.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,7,6.2,0.3,0.050847458,Democrat,Carter,Democrat,Carter,87205,254,0.29211855,2398.9,11.1,82.4, ,7.7,7.81,1324.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,8,5.9,-0.3,-0.048387097,Democrat,Carter,Democrat,Carter,87481,276,0.316495614,2398.9,11.1,78.4, ,7.8,8.04,1333.5, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,9,6,0.1,0.016949153,Democrat,Carter,Democrat,Carter,87618,137,0.156605434,2398.9,11.1,80.4,0,8.3,8.45,1345, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,10,5.8,-0.2,-0.033333333,Democrat,Carter,Democrat,Carter,87954,336,0.383482846,2482.2,14.6,79.3, ,8.9,8.96,1352.3, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,11,5.9,0.1,0.017241379,Democrat,Carter,Democrat,Carter,88391,437,0.496850626,2482.2,14.6,75, ,8.9,9.76,1359.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,12,6,0.1,0.016949153,Democrat,Carter,Democrat,Carter,88673,282,0.319037006,2482.2,14.6,66.1,2.5,9,10.03,1366,734.47,399561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,1,5.9,-0.1,-0.016666667,Democrat,Carter,Democrat,Carter,88810,137,0.154500242,2531.6,8.2,72.1, ,9.3,10.07,1371.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,2,5.9,0,0,Democrat,Carter,Democrat,Carter,89054,244,0.274743835,2531.6,8.2,73.9, ,9.9,10.06,1377.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,3,5.8,-0.1,-0.016949153,Democrat,Carter,Democrat,Carter,89480,426,0.478361444,2531.6,8.2,68.4,-3.5,10.1,10.09,1387.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,4,5.8,0,0,Democrat,Carter,Democrat,Carter,89418,-62,-0.069289227,2595.9,10.6,66, ,10.5,10.01,1402.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,5,5.6,-0.2,-0.034482759,Democrat,Carter,Democrat,Carter,89791,373,0.417141962,2595.9,10.6,68.1, ,10.9,10.24,1410.2, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,6,5.7,0.1,0.017857143,Democrat,Carter,Democrat,Carter,90109,318,0.354155762,2595.9,10.6,65.8,-1.1,10.9,10.29,1423, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,7,5.7,0,0,Democrat,Carter,Democrat,Carter,90215,106,0.117635308,2670.4,12,60.4, ,11.3,10.47,1434.8, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,8,6,0.3,0.052631579,Democrat,Carter,Democrat,Carter,90297,82,0.090893976,2670.4,12,64.5, ,11.8,10.94,1446.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,9,5.9,-0.1,-0.016666667,Democrat,Carter,Democrat,Carter,90325,28,0.031008782,2670.4,12,66.7,-0.4,12.2,11.43,1454.1, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,10,6,0.1,0.016949153,Democrat,Carter,Democrat,Carter,90482,157,0.173816773,2730.7,9.3,62.1, ,12.1,13.77,1460.4, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,11,5.9,-0.1,-0.016666667,Democrat,Carter,Democrat,Carter,90576,94,0.103888066,2730.7,9.3,63.3, ,12.6,13.18,1465.9, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,12,6,0.1,0.016949153,Democrat,Carter,Democrat,Carter,90673,97,0.107092387,2730.7,9.3,61,-0.3,13.3,13.78,1473.7,806.57,463302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,1,6.3,0.3,0.05,Democrat,Carter,Democrat,Carter,90802,129,0.142269474,2796.5,10,67, ,13.9,13.82,1482.7, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2,6.3,0,0,Democrat,Carter,Democrat,Carter,90882,80,0.088103786,2796.5,10,66.9, ,14.2,14.13,1494.6, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
