Year,Month,UnempRate,UnempNetChange,UnempGrowth,AdjParty,AdjPresidents,Party,Presidents,NPEmployment,NPENetChange,NPEmpGrowth
1948,1,3.4,0,-0.128205128,100,1,100,1,44682,-103,0.231050495
1948,2,3.8,0.4,0.117647059,100,1,100,1,44537,-145,-0.324515465
1948,3,4,0.2,0.052631579,100,1,100,1,44681,144,0.323326672
1948,4,3.9,-0.1,-0.025,100,1,100,1,44370,-311,-0.696045299
1948,5,3.5,-0.4,-0.102564103,100,1,100,1,44795,425,0.957854406
1948,6,3.6,0.1,0.028571429,100,1,100,1,45033,238,0.531309298
1948,7,3.6,0,0,100,1,100,1,45160,127,0.282015411
1948,8,3.9,0.3,0.083333333,100,1,100,1,45176,16,0.035429584
1948,9,3.8,-0.1,-0.025641026,100,1,100,1,45295,119,0.263414202
1948,10,3.7,-0.1,-0.026315789,100,1,100,1,45251,-44,-0.097140965
1948,11,3.8,0.1,0.027027027,100,1,100,1,45194,-57,-0.125964067
1948,12,4,0.2,0.052631579,100,1,100,1,45029,-165,-0.365092711
1949,1,4.3,0.3,0.075,100,1,100,1,44671,-358,-0.795043194
1949,2,4.7,0.4,0.093023256,100,1,100,1,44500,-171,-0.382798684
1949,3,5,0.3,0.063829787,100,1,100,1,44238,-262,-0.588764045
1949,4,5.3,0.3,0.06,100,1,100,1,44230,-8,-0.018084
1949,5,6.1,0.8,0.150943396,100,1,100,1,43982,-248,-0.560705404
1949,6,6.2,0.1,0.016393443,100,1,100,1,43739,-243,-0.552498749
1949,7,6.7,0.5,0.080645161,100,1,100,1,43529,-210,-0.480120716
1949,8,6.8,0.1,0.014925373,100,1,100,1,43622,93,0.21365067
1949,9,6.6,-0.2,-0.029411765,100,1,100,1,43784,162,0.371372243
1949,10,7.9,1.3,0.196969697,100,1,100,1,42950,-834,-1.904805408
1949,11,6.4,-1.5,-0.189873418,100,1,100,1,43245,295,0.686845169
1949,12,6.6,0.2,0.03125,100,1,100,1,43517,272,0.628974448
1950,1,6.5,-0.1,-0.015151515,100,1,100,1,43528,11,0.025277478
1950,2,6.4,-0.1,-0.015384615,100,1,100,1,43298,-230,-0.528395516
1950,3,6.3,-0.1,-0.015625,100,1,100,1,43952,654,1.510462377
1950,4,5.8,-0.5,-0.079365079,100,1,100,1,44376,424,0.964688751
1950,5,5.5,-0.3,-0.051724138,100,1,100,1,44718,342,0.770686858
1950,6,5.4,-0.1,-0.018181818,100,1,100,1,45084,366,0.818462364
1950,7,5,-0.4,-0.074074074,100,1,100,1,45454,370,0.820690267
1950,8,4.5,-0.5,-0.1,100,1,100,1,46188,734,1.614819378
1950,9,4.4,-0.1,-0.022222222,100,1,100,1,46442,254,0.549926388
1950,10,4.2,-0.2,-0.045454545,100,1,100,1,46712,270,0.581370311
1950,11,4.2,0,0,100,1,100,1,46778,66,0.141291317
1950,12,4.3,0.1,0.023809524,100,1,100,1,46855,77,0.164607294
1951,1,3.7,-0.6,-0.139534884,100,1,100,1,47288,433,0.924127628
1951,2,3.4,-0.3,-0.081081081,100,1,100,1,47577,289,0.611148706
1951,3,3.4,0,0,100,1,100,1,47871,294,0.617945646
1951,4,3.1,-0.3,-0.088235294,100,1,100,1,47856,-15,-0.031334211
1951,5,3,-0.1,-0.032258065,100,1,100,1,47953,97,0.202691408
1951,6,3.2,0.2,0.066666667,100,1,100,1,48068,115,0.239818155
1951,7,3.1,-0.1,-0.03125,100,1,100,1,48062,-6,-0.012482317
1951,8,3.1,0,0,100,1,100,1,48009,-53,-0.110274229
1951,9,3.3,0.2,0.064516129,100,1,100,1,47955,-54,-0.11247891
1951,10,3.5,0.2,0.060606061,100,1,100,1,48009,54,0.112605568
1951,11,3.5,0,0,100,1,100,1,48148,139,0.289529047
1951,12,3.1,-0.4,-0.114285714,100,1,100,1,48309,161,0.334385644
1952,1,3.2,0.1,0.032258065,100,1,100,1,48298,-11,-0.022770084
1952,2,3.1,-0.1,-0.03125,100,1,100,1,48522,224,0.46378732
1952,3,2.9,-0.2,-0.064516129,100,1,100,1,48504,-18,-0.037096575
1952,4,2.9,0,0,100,1,100,1,48616,112,0.230908791
1952,5,3,0.1,0.034482759,100,1,100,1,48645,29,0.059651144
1952,6,3,0,0,100,1,100,1,48286,-359,-0.737999794
1952,7,3.2,0.2,0.066666667,100,1,100,1,48144,-142,-0.2940811
1952,8,3.4,0.2,0.0625,100,1,100,1,48923,779,1.618062479
1952,9,3.1,-0.3,-0.088235294,100,1,100,1,49319,396,0.809435235
1952,10,3,-0.1,-0.032258065,100,1,100,1,49598,279,0.565704901
1952,11,2.8,-0.2,-0.066666667,100,1,100,1,49816,218,0.439533852
1952,12,2.7,-0.1,-0.035714286,100,1,100,1,50164,348,0.69857074
1953,1,2.9,0.2,0.074074074,100,1,100,1,50145,-19,-0.037875767
1953,2,2.6,-0.3,-0.103448276,100,1,200,2,50339,194,0.386878054
1953,3,2.6,0,0,100,1,200,2,50475,136,0.270168259
1953,4,2.7,0.1,0.038461538,100,1,200,2,50432,-43,-0.085190688
1953,5,2.5,-0.2,-0.074074074,100,1,200,2,50491,59,0.116989213
1953,6,2.5,0,0,100,1,200,2,50522,31,0.061397081
1953,7,2.6,0.1,0.04,200,2,200,2,50536,14,0.0277107
1953,8,2.7,0.1,0.038461538,200,2,200,2,50487,-49,-0.096960583
1953,9,2.9,0.2,0.074074074,200,2,200,2,50365,-122,-0.241646364
1953,10,3.1,0.2,0.068965517,200,2,200,2,50242,-123,-0.244217214
1953,11,3.5,0.4,0.129032258,200,2,200,2,49907,-335,-0.66677282
1953,12,4.5,1,0.285714286,200,2,200,2,49702,-205,-0.410764021
1954,1,4.9,0.4,0.088888889,200,2,200,2,49468,-234,-0.470806004
1954,2,5.2,0.3,0.06122449,200,2,200,2,49382,-86,-0.173849761
1954,3,5.7,0.5,0.096153846,200,2,200,2,49158,-224,-0.453606577
1954,4,5.9,0.2,0.035087719,200,2,200,2,49178,20,0.040685138
1954,5,5.9,0,0,200,2,200,2,48965,-213,-0.433120501
1954,6,5.6,-0.3,-0.050847458,200,2,200,2,48896,-69,-0.140916982
1954,7,5.8,0.2,0.035714286,200,2,200,2,48835,-61,-0.124754581
1954,8,6,0.2,0.034482759,200,2,200,2,48825,-10,-0.020477117
1954,9,6.1,0.1,0.016666667,200,2,200,2,48882,57,0.116743472
1954,10,5.7,-0.4,-0.06557377,200,2,200,2,48944,62,0.126836054
1954,11,5.3,-0.4,-0.070175439,200,2,200,2,49178,234,0.478097417
1954,12,5,-0.3,-0.056603774,200,2,200,2,49331,153,0.311114726
1955,1,4.9,-0.1,-0.02,200,2,200,2,49497,166,0.336502402
1955,2,4.7,-0.2,-0.040816327,200,2,200,2,49644,147,0.296987696
1955,3,4.6,-0.1,-0.021276596,200,2,200,2,49963,319,0.642575135
1955,4,4.7,0.1,0.02173913,200,2,200,2,50247,284,0.568420631
1955,5,4.3,-0.4,-0.085106383,200,2,200,2,50512,265,0.52739467
1955,6,4.2,-0.1,-0.023255814,200,2,200,2,50790,278,0.55036427
1955,7,4,-0.2,-0.047619048,200,2,200,2,50985,195,0.383933845
1955,8,4.2,0.2,0.05,200,2,200,2,51111,126,0.247131509
1955,9,4.1,-0.1,-0.023809524,200,2,200,2,51262,151,0.295435425
1955,10,4.3,0.2,0.048780488,200,2,200,2,51431,169,0.329678904
1955,11,4.2,-0.1,-0.023255814,200,2,200,2,51592,161,0.313040773
1955,12,4.2,0,0,200,2,200,2,51805,213,0.412854706
1956,1,4,-0.2,-0.047619048,200,2,200,2,51975,170,0.328153653
1956,2,3.9,-0.1,-0.025,200,2,200,2,52167,192,0.369408369
1956,3,4.2,0.3,0.076923077,200,2,200,2,52295,128,0.245365844
1956,4,4,-0.2,-0.047619048,200,2,200,2,52375,80,0.152978296
1956,5,4.3,0.3,0.075,200,2,200,2,52506,131,0.250119332
1956,6,4.3,0,0,200,2,200,2,52584,78,0.148554451
1956,7,4.4,0.1,0.023255814,200,2,200,2,51954,-630,-1.198083067
1956,8,4.1,-0.3,-0.068181818,200,2,200,2,52630,676,1.301151018
